tvdbId,seriesId,seasonNumber,episodeNumber,absoluteNumber,name,writers,directors,aired,runtime,year,finaleType,overview,image,productionCode,lastUpdated,contentRatings,remoteIds
9715238,194031,13,21,259,Mother Author Laser Pointer,Lindsey Stoddart,Chris Song,2023-05-14,22,2023,,"Linda almost totally accidentally kidnaps a children’s book author. Meanwhile, the kids help Mr. Frond try to get his cat out of a tree in front of the school.",https://artworks.thetvdb.com/banners/v4/episode/9715238/screencap/64514d4e95fe6.jpg,,2025-10-04 02:21:10,14+|TV-PG,EIDR:10.5240/F2E3-E47E-65F7-23E9-4723-7|IMDB:tt27440176
9715239,194031,13,22,260,Amelia,Loren Bouchard,Matthew Long|Brian LoSchiavo,2023-05-21,22,2023,season,Louise takes a class assignment - and a few unhelpful comments by Wayne - very personally. And Bob hires a masseur-in-training to give Linda a massage for Mother's Day.,https://artworks.thetvdb.com/banners/v4/episode/9715239/screencap/645e7dac2d091.jpg,,2025-10-04 02:21:28,14+|TV-PG,EIDR:10.5240/C158-A156-5317-A7C9-914C-5|IMDB:tt27440179
9892125,194031,14,1,261,Fight at the Not Okay Chore-ral,Nora Smith,Bernard Derriman,2023-10-01,22,2023,,"When Linda and Bob suggest the kids do chores, the family ends up in a showdown.",https://artworks.thetvdb.com/banners/v4/episode/9892125/screencap/64fc676757bf8.jpg,CASA22,2025-10-04 02:22:31,TV-PG,EIDR:10.5240/FB21-9BD4-1B56-D93D-F233-2|IMDB:tt26457875|TV Maze:2594028
10052209,194031,14,2,262,The Amazing Rudy,Wendy Molyneux|Lizzie Molyneux,Ryan Mattos,2023-10-08,21,2023,,Rudy attends an important dinner. The Belchers make an important casserole.,https://artworks.thetvdb.com/banners/v4/episode/10052209/screencap/651b236cbd90c.jpg,DASA01,2025-10-04 02:22:46,TV-PG,EIDR:10.5240/2D1C-762E-0CCE-D37B-68FC-C|IMDB:tt29141866|TV Maze:2652983
10063576,194031,14,3,263,The Pickleorette,Steven Davis,Chris Song,2023-10-22,22,2023,,"Bob and Linda help Gretchen throw her sister's bachelorette party. Meanwhile, Tina forces Gene and Louise to play a board game they found on the street.",https://artworks.thetvdb.com/banners/v4/episode/10063576/screencap/651f0bba25b56.jpg,DASA02,2025-10-04 02:23:14,TV-PG,EIDR:10.5240/3C3B-9E88-B5A6-035B-F534-M|IMDB:tt29379938|TV Maze:2658789
10063575,194031,14,4,264,Running Down a Gene,Holly Schlesinger,Matthew Long,2023-10-29,21,2023,,"Gene tries to learn how to lucid dream in order to recover the world's most perfect song that he wrote while asleep. Meanwhile, Louise and Tina try to trap a cricket whose chirping is keeping Linda up at night.",https://artworks.thetvdb.com/banners/v4/episode/10063575/screencap/651f0be47a669.jpg,DASA03,2025-10-04 02:23:34,TV-PG,EIDR:10.5240/CAE0-B581-BD27-7AC9-36F9-F|IMDB:tt29379944|TV Maze:2658790
10098153,194031,14,5,265,Bully-ieve It or Not,Jon Schroeder,Brian LoSchiavo,2023-11-05,22,2023,,"The Belcher kids learn a secret about Zeke's past, while Bob rekindles his feud with Jimmy Pesto.",https://artworks.thetvdb.com/banners/v4/episode/10098153/screencap/653ab25298b55.jpg,DASA04	,2025-10-04 02:23:47,TV-PG,IMDB:tt29387714|TV Maze:2667079
10109694,194031,14,6,266,Escape From Which Island?,Rich Rinaldi,Chris Song,2023-11-12,22,2023,,"Mr. Fischoeder enlists Bob to be his personal chef for a glamping trip on his exclusive club's secret island. Meanwhile, Linda gives the kids a crash-course on cocktail party etiquette.",https://artworks.thetvdb.com/banners/v4/episode/10109694/screencap/653ab2321146d.jpg,DASA06,2025-10-04 02:24:02,TV-PG,EIDR:10.5240/1606-CA2E-2822-59E3-6176-I|IMDB:tt29622450|TV Maze:2673365
10129231,194031,14,7,267,The (Raccoon) King and I,Scott Jacobson,Ryan Mattos,2023-11-19,21,2023,,"During a neighborhood block party, Linda makes a mistake that could threaten the life of her favorite alley raccoon.",https://artworks.thetvdb.com/banners/v4/episode/10129231/screencap/654c382ab3930.jpg,DASA05,2025-10-04 02:24:17,TV-PG,EIDR:10.5240/F36E-06BC-49BE-0057-C603-B|IMDB:tt29732135|TV Maze:2679647
10135179,194031,14,8,268,"Wharf, Me Worry?",Katie Crown,Matthew Long,2023-11-26,21,2023,,"During their special day at the wharf with Big Bob, the kids get into trouble with the Wharf's newest fortune-telling giant clam.",https://artworks.thetvdb.com/banners/v4/episode/10135179/screencap/655bf7971e2b9.jpg,DASA07,2025-10-04 02:24:37,TV-PG,EIDR:10.5240/7424-1362-941C-519E-305C-F|IMDB:tt29865867|TV Maze:2683171
10153753,194031,14,9,269,Fraud of the Dead: Zombie-docu-pocalypse,Jameel Saleem,Brian LoSchiavo,2023-12-03,22,2023,,A documentary film profiling world class archer Louise Belcher is interrupted by unexpected visitors.,https://artworks.thetvdb.com/banners/v4/episode/10153753/screencap/6567b372a5636.jpg,DASA08,2025-10-04 02:24:52,TV-PG,IMDB:tt30028400|TV Maze:2683343
10171293,194031,14,10,270,The Nightmare 2 Days Before Christmas,Lindsey Stoddart,Ryan Mattos,2023-12-17,21,2023,,"When the power goes out two days before Christmas, The Belchers must spend the holiday at Mr. Fischoeder's family's old hunting lodge.",https://artworks.thetvdb.com/banners/v4/episode/10171293/screencap/65721d1b27dfa.jpg,DASA09,2025-10-04 02:25:09,TV-14,EIDR:10.5240/3EED-5F6F-34FB-40E3-4596-H|IMDB:tt29804427|TV Maze:2683344
10198710,194031,14,11,271,Mission Impossi-Bob,Steven Davis,Chris Song,2024-01-07,22,2024,midseason,"Teddy gets stuck in an underground survival bunker, and he calls on Bob to find him and get him out.",https://artworks.thetvdb.com/banners/v4/episode/10198710/screencap/658b989569daa.jpg,DASA10,2025-10-04 02:25:26,TV-PG,EIDR:10.5240/AE97-1227-8A5A-0876-A71C-5|IMDB:tt30129655|TV Maze:2691983
10329505,194031,14,12,272,Jade in the Shade,Jon Schroeder,Matthew Long,2024-03-10,22,2024,,"On a tour of the town's bootlegging history, Linda and Louise stumble into a treasure-hunting adventure. Meanwhile, Bob, Tina and Gene play host to a group of street performers looking to settle a beef.",https://artworks.thetvdb.com/banners/v4/episode/10329505/screencap/65ef11f7e2d61.jpg,DASA11	,2025-10-04 02:25:50,TV-PG,EIDR:10.5240/343F-CC43-B85E-13B0-B0BA-F|IMDB:tt31450468|TV Maze:2779439
10482893,194031,14,13,273,Butt Sweat and Fears,Holly Schlesinger,Brian LoSchiavo,2024-05-19,21,2024,midseason,"Tina is determined to get some upper butt action at Chelsea's party, but in her attempts to dry off her nervous butt sweat, her skirt ends up stuck in the dryer. Meanwhile, Teddy tries to get in on the family's competition of building objects from the basement trash.",https://artworks.thetvdb.com/banners/v4/episode/10482893/screencap/664b3a28cfe2c.jpg,DASA12,2025-10-04 02:26:04,TV-PG,EIDR:10.5240/A9C6-D3CB-4B46-2F71-2070-0|IMDB:tt32143987|TV Maze:2848391
10598842,194031,14,14,274,The Big Stieblitzki,Scott Jacobson,Ryan Mattos,2024-09-08,21,2024,,"When the family gets invited to Rudy's father's birthday party, they scramble to make him look better than Paul, who's trying to hit on Rudy's mother. Meanwhile, Tina attempts to convince a woman to commit to a relationship with Rudy's father.",https://artworks.thetvdb.com/banners/v4/episode/10598842/screencap/66e1867d040c5.jpg,,2025-10-04 02:26:19,TV-PG,IMDB:tt32952069
10598843,194031,14,15,275,The Right Tough Stuff,Rich Rinaldi,Chris Song,2024-09-15,22,2024,,"When Gayle tells the family she's sending in an audition tape to be on Tough Stuff Island, Linda is determined to make her tape boring to save her from being humiliated on a rejection reel. Bob struggles with his new electric grinder while the kids secretly attempt to make Gayle's tape more interesting.",https://artworks.thetvdb.com/banners/v4/episode/10598843/screencap/66eabd0d6b579.jpg,,2025-10-04 02:26:33,TV-PG,IMDB:tt32952110
10598844,194031,14,16,276,To Catch a Beef,Jameel Saleem,Matthew Long,2024-09-22,22,2024,season,"When Bosco goes to Bob needing to learn how to make a burger for an undercover mission to oust criminal and burger joint owner Vincent Balicki, it becomes obvious that the sergeant is severely lacking in cooking knowledge. As Bob's family constantly halts any progress in Bob's lessons, Bosco, still unseasoned, goes to his interview, only to meet with his potential criminal employer again back at Bob's Burgers for a spontaneous burger-making test.",https://artworks.thetvdb.com/banners/v4/episode/10598844/screencap/66f113d9b7c51.jpg,,2025-10-04 02:27:04,TV-PG,IMDB:tt32952214
10595183,194031,15,1,277,The Tina Table: The Tables Have Tina-Ed,Gregory Thompson,Bernard Derriman,2024-09-29,21,2024,,"Tina attempts to save her school news segment by interviewing Mr. Frond about his revolutionary new computer game. Meanwhile, Bob and Linda entertain Teddy by making up the plots to popular horror movies they haven't seen.",https://artworks.thetvdb.com/banners/v4/episode/10595183/screencap/66fa9cd79e507.jpg,,2025-10-09 22:47:45,TV-PG,IMDB:tt26457876
10655818,194031,15,2,278,Saving Favorite Drive-In,Katie Crown,Brian LoSchiavo,2024-10-06,21,2024,,"When the Belchers visit the local drive-in, Bob comes up with a plan to save the theater from closing. Meanwhile, Linda accidentally insults another mom while on a group text chain, and Louise and Gene hide from Tina after stealing some of her favorite candy.",https://artworks.thetvdb.com/banners/v4/episode/10655818/screencap/6704d56796e2b.jpg,,2025-10-09 22:48:01,TV-PG,IMDB:tt33482013
10655821,194031,15,3,279,Colon-ly the Dronely,Lindsey Stoddart,Ryan Mattos,2024-10-20,21,2024,,"Linda agrees to drive Teddy to pick up Kathleen from her colonoscopy after he accidentally injures himself. Meanwhile, the kids concoct a scheme to prank an overhead drone which is set to film the school from above.",https://artworks.thetvdb.com/banners/v4/episode/10655821/screencap/67176106aea33.jpg,,2025-10-09 22:48:21,TV-PG,IMDB:tt33621285|Official Website:https://www.fox.com/watch/b06ea89a227c7a216f7000bc13032b16/
10655824,194031,15,4,280,For Whom the Doll Toes,Loren Bouchard,Simon Chong,2024-10-27,21,2024,,It's a mystery within a mystery as Louise stages a murder mystery in a creepy old dollhouse store for reasons that she has trouble explaining.,https://artworks.thetvdb.com/banners/v4/episode/10655824/screencap/67208faa07c3b.jpg,,2025-10-09 22:48:58,TV-PG,IMDB:tt33848067
10655826,194031,15,5,281,Don't Stop Be-Cheesin,Dan Fybel,Chris Song,2024-11-03,21,2024,,"Louise trains Tina to be the last student standing during an all-out cheese throwing battle against the other eighth graders. Meanwhile, Bob and Teddy teach Linda how to successfully eavesdrop on customers' conversations without getting caught.",https://artworks.thetvdb.com/banners/v4/episode/10655826/screencap/6729d91a4b28f.jpg,,2025-10-09 22:49:27,TV-PG,IMDB:tt34207632
10655828,194031,15,6,282,Hope N' Mic Night,Loren Bouchard,Simon Chong,2024-11-10,21,2024,,"The kids want to host an open mic night at the restaurant, but the hidden costs keep mounting and Bob worries that this night will ruin them.",https://artworks.thetvdb.com/banners/v4/episode/10655828/screencap/673383ad40656.jpg,,2025-10-09 22:51:12,TV-PG,IMDB:tt34357665
10796584,194031,15,7,283,Boogie Days,Jon Schroeder,Brian LoSchiavo,2024-11-24,21,2024,,"When Louise signs up for a father-daughter boogie board contest, Bob's past comes back to haunt him.",https://artworks.thetvdb.com/banners/v4/episode/10796584/screencap/67459a79c88ae.jpg,,2025-10-09 22:51:45,TV-PG,IMDB:tt34512189
10836507,194031,15,8,284,"They Slug Horses, Don't They?",Nora Smith,Bernard Derriman,2024-12-08,21,2024,,"Tina and Louise get into an argument that escalates across several graphic ""apology"" cards.",https://artworks.thetvdb.com/banners/v4/episode/10836507/screencap/675838d09361b.jpg,,2025-10-09 22:52:49,TV-PG,IMDB:tt34730473
10836508,194031,15,9,285,Dog Christmas Day After Afternoon,Steven Davis,Chris Song,2024-12-15,21,2024,,"A family trip to go see Christmas lights turns into a rescue mission, in more ways than one.",https://artworks.thetvdb.com/banners/v4/episode/10836508/screencap/675ffdf09aa08.jpg,,2025-10-09 22:53:08,TV-PG,IMDB:tt34791042
10855246,194031,15,10,286,Advice Things Are Ad-nice,Holly Schlesinger,Ryan Mattos,2024-12-29,21,2024,midseason,Tina becomes the new advice columnist for the school newspaper. Teddy takes on more than he can handle when he volunteers to build a float for the Bounty of the Bay Parade.,https://artworks.thetvdb.com/banners/v4/episode/10855246/screencap/67739b9c08b9f.jpg,,2025-10-09 22:53:24,TV-PG,IMDB:tt34984702
11094091,194031,15,11,287,Mr. Fischoeder's Opus,Scott Jacobson,Brian LoSchiavo,2025-05-18,21,2025,,"When the Belchers' landlord, Mr. Fischoeder, offers them two months free rent in exchange for catering an important reception at his house, the family must do everything they can to ensure the event goes perfectly.",https://artworks.thetvdb.com/banners/v4/episode/11094091/screencap/6829e87234f26.jpg,,2025-11-14 03:48:53,TV-PG,IMDB:tt36684224
11094092,194031,15,12,288,Like a Candle in the Gym,Lindsey Stoddart,Chris Song,2025-05-29,21,2025,,"On a family walk, the Belchers run into the Blevins, their gym teacher, who is selling sweat-scented candles. However, Gene and Louise discover Blevins is using it as a cover to sell sweat samples to a Big Data company for DNA mining. The family navigates various rumors, and the kids hatch a plan to expose Blevins' scheme.",https://artworks.thetvdb.com/banners/v4/episode/11094092/screencap/6820e69fdde49.jpg,,2025-11-14 03:49:08,TV-PG,IMDB:tt36861477
11149696,194031,15,13,289,Snackface,Rich Rinaldi,Ryan Mattos,2025-06-05,21,2025,,"Louise starts an illegal snack trade at school with Gene and Tina, but tensions rise when a rival snack business emerges; Bob and Linda face a laptop crisis, forcing them to choose between family memories and bookkeeping records.",https://artworks.thetvdb.com/banners/v4/episode/11149696/screencap/6829e7abad58a.jpg,,2025-11-14 03:49:25,TV-PG,IMDB:tt36980689
11149697,194031,15,14,290,The Place Beyond the Pinecones,Katie Crown,Brian LoSchiavo,2025-06-12,21,2025,,"Tina embarks on a scavenger hunt for the ""golden pinecone"" during an overnight orienteering trip and gets trapped in an etiquette camp for good girls when she and her fellow Thundergirls get lost in the woods.",https://artworks.thetvdb.com/banners/v4/episode/11149697/screencap/6829e80a63190.jpg,,2025-11-14 03:49:58,TV-PG,IMDB:tt36980733
11094093,194031,15,15,291,The Lost City of Atlantic,Dan Fybel,Chris Song,2025-06-19,21,2025,,The Belchers have a wild night at a casino and Linda learns more about her late grandfather than she wanted to know.,https://artworks.thetvdb.com/banners/v4/episode/11094093/screencap/6836555f3f6db.jpg,,2025-11-14 03:50:14,TV-PG,IMDB:tt36981015
11165070,194031,15,16,291,Shell Game,Gregory Thompson,Chris Song,2025-07-03,21,2025,,Bob competes in a Bachelor-style competition to inherit Mr. Fischoeder's 100-year-old giant tortoise.,https://artworks.thetvdb.com/banners/v4/episode/11165070/screencap/685206a9c9b52.jpg,,2025-11-14 03:50:31,TV-PG,IMDB:tt37338247
11165071,194031,15,17,291,Wild Steal-ions,Brian Wylie,Ian Hamilton,2025-07-10,21,2025,,Tina's lost book of semi-erotic Horse-torical Fiction lands in the hands of a mysterious stranger with nefarious intentions.,https://artworks.thetvdb.com/banners/v4/episode/11165071/screencap/685206df8cdbf.jpg,,2025-11-14 03:58:01,TV-PG,IMDB:tt37338459
11190751,194031,15,18,291,"Don't Worry, Be Hoopy",Lindsey Stoddart,Ryan Mattos,2025-07-17,21,2025,,Tina must confront her fear and her past when she advances to the County Finals of a national free throw competition.,https://artworks.thetvdb.com/banners/v4/episode/11190751/screencap/6866af9154419.jpg,,2025-11-14 03:58:35,TV-PG,IMDB:tt37468577
11190752,194031,15,19,291,The Dead Bo-ats Society,Jameel Saleem,Ryan Mattos,2025-07-31,21,2025,,"The kids explore a marine scrapyard in search of adventure, but the trip takes a dangerous turn.",https://artworks.thetvdb.com/banners/v4/episode/11190752/screencap/687692ce7c599.jpg,,2025-11-14 03:59:03,TV-PG,IMDB:tt37543506
11232742,194031,15,20,292,Dad-urday Kite Fever,Scott Jacobson,Brian LoSchiavo,2025-07-31,21,2025,,"When Big Bob brings over a kite from Bob's childhood, Bob is determined to fly it with his kids. Meanwhile, Teddy seeks Linda's help in rehearsing for a play.",https://artworks.thetvdb.com/banners/v4/episode/11232742/screencap/687692e0944b3.jpg,,2025-11-14 03:59:51,TV-PG,IMDB:tt37543509
11240287,194031,15,21,292,Mr. Safebody,Steven Davis,Chris Song,2025-08-07,21,2025,,"Louise's schoolmate Arnold enlists her to direct a promotional video for his new bodyguarding business. Meanwhile, a stolen car blasting 90's alternative rock is abandoned outside of the restaurant.",https://artworks.thetvdb.com/banners/v4/episode/11240287/screencap/68811a10467f5.jpg,,2025-11-14 04:00:34,TV-PG,IMDB:tt37592952
11240288,194031,15,22,293,InsomniBob,Jon Schroeder,Ryan Mattos,2025-08-14,21,2025,season,"Insomnia sends Bob on a creative spree in the kitchen, but at what cost?",https://artworks.thetvdb.com/banners/v4/episode/11240288/screencap/68811a83765ae.jpg,,2025-11-14 04:01:20,TV-PG,IMDB:tt37599389
11261853,194031,16,1,294,Grand Pre-Pre-Pre-Opening,Loren Bouchard|Nora Smith,Chris Song,2025-09-28,22,2025,,"Bob and Linda are on the verge of a big decision which brings up memories of when the restaurant first opened. Meanwhile, the kids embark on a new musical project.",https://artworks.thetvdb.com/banners/v4/episode/11261853/screencap/68bc6e2cc89da.jpg,,2026-06-18 18:25:29,,IMDB:tt36431668
11325007,194031,16,2,295,'Til Death Do Us Art,Katie Crown,Brian LoSchiavo,2025-10-05,22,2025,,Linda becomes concerned when Gayle turns her love life into a performance art piece.,https://artworks.thetvdb.com/banners/v4/episode/11325007/screencap/68bc6e5d142e1.jpg,,2026-06-18 18:25:39,,IMDB:tt36431657
11358696,194031,16,3,296,The Twinnening,Kelvin Yu,Ryan Mattos,2025-10-19,22,2025,,"Teddy takes a handyman job next door to the restaurant and finds himself trapped inside a store full of spooky antiques, which the kids quickly learn they can take advantage of. Bob and Linda try to find a moment of peace to themselves on Halloween, to limited success.",https://artworks.thetvdb.com/banners/v4/episode/11358696/screencap/68d4767908f87.jpg,,2026-06-18 18:25:50,,IMDB:tt36431661
11358697,194031,16,4,297,The Skids in the Hall,Rich Rinaldi,Brian LoSchiavo,2025-10-26,21,2025,,Louise and Gene try to help Tina clear her name after she is fired as a Hall Monitor.,https://artworks.thetvdb.com/banners/v4/episode/11358697/screencap/68d4763a2fa3d.jpg,,2026-06-18 18:26:00,,IMDB:tt36431659
11381111,194031,16,5,298,The Secret Guardin',Dan Fybel,Chris Song,2025-11-02,22,2025,,"Tina, Gene, and Louise have a secret to keep from Linda, but their plan is jeopardized when Louise gets loopy from dental surgery.",https://artworks.thetvdb.com/banners/v4/episode/11381111/screencap/69efd97d343aa.jpg,,2026-06-18 18:26:14,,IMDB:tt36431666
11381112,194031,16,6,299,Get Her to the Zeke,Lizzie Molyneux|Wendy Molyneux,Ryan Mattos,2025-11-09,22,2025,,Tina tries to set up Zeke on a date while the rest of the Belchers contend with a Super Rat.,https://artworks.thetvdb.com/banners/v4/episode/11381112/screencap/68f0046f4fd4b.jpg,,2026-06-18 18:26:28,,IMDB:tt36431670
11381113,194031,16,7,300,Tube for Tina,Nora Smith|Holly Schlesinger,Brian LoSchiavo,2025-11-23,21,2025,,"Linda has a strong reaction when Tina buys a tiny tube top. Meanwhile, Bob, Teddy, Louise and Gene deal with the consequences of a rare bird flying into the window of the restaurant.",https://artworks.thetvdb.com/banners/v4/episode/11381113/screencap/690bca82148c5.jpg,,2026-06-18 18:26:39,,IMDB:tt36431658
11381114,194031,16,8,301,Les Lizárdables,Steven Davis,Ryan Mattos,2025-12-07,22,2025,,Gene and Courtney become embroiled in a complex custody battle over an injured lizard.,https://artworks.thetvdb.com/banners/v4/episode/11381114/screencap/69efd94a0b581.jpg,,2026-06-18 18:26:49,,IMDB:tt36431665
11381115,194031,16,9,302,It's a Stunterful Life,Lindsey Stoddart,Brian LoSchiavo,2025-12-14,22,2025,,"The kids get caught up in a stunt competition at a Christmas tree farm, while Bob decorates cookies for Santa and Linda tries to find every tree a home.",https://artworks.thetvdb.com/banners/v4/episode/11381115/screencap/693f260197648.jpg,,2026-06-18 18:27:05,,IMDB:tt36431669
11500196,194031,16,10,303,Heist Things Are Heist,Scott Jacobson,Chris Song,2025-12-28,21,2025,midseason,"After winning a prestigious award, Bob faces a setback at the ceremony, and the kids team up with possible former jewel thief Vincent to put things right.",https://artworks.thetvdb.com/banners/v4/episode/11500196/screencap/69efd92280099.jpg,,2026-06-18 18:45:50,,
11624579,194031,16,11,0,The Keyboard Kid,,,2026-04-26,22,2026,,Tina hopes her fast-but-weird typing style gets her an A in typing class so she can attend an upcoming field trip. Her typing teacher has other ideas.,https://artworks.thetvdb.com/banners/v4/episode/11624579/screencap/69ee2efb41eae.jpg,,2026-06-19 13:26:28,,
11624580,194031,16,12,0,Children of the Carn,,,2026-05-03,21,2026,,The kids return to Carniapolis to help an ex-carnie restart what they think is an innocent prank-war. Teddy sees his therapist at Bob's.,https://artworks.thetvdb.com/banners/v4/episode/11624580/screencap/69ee2f3183bcc.jpg,,2026-06-24 12:10:41,,
11624581,194031,16,13,0,Driving Miss Ragey,,,2026-05-10,21,2026,,"Nat Kinkle helps Linda with her road rage. Meanwhile, the kids and Bob discover both the joys and the risk involved in riding a mattress down the stairs.",https://artworks.thetvdb.com/banners/v4/episode/11624581/screencap/69ee2f8e6d0e9.jpg,,2026-06-18 18:46:42,,
11624582,194031,16,14,0,Stuck in the Middle with Hu(go),,,2026-05-17,21,2026,,"Bob is forced to spend time with one of his least favorite people, while Tina is entrusted with something very close to Jimmy Jr.'s heart.",https://artworks.thetvdb.com/banners/v4/episode/11624582/screencap/69f15869e0014.jpg,,2026-06-18 18:46:57,,
11766163,194031,16,15,0,Smellbound,,,2026-05-17,21,2026,season,"When a horrible smell threatens to cancel one of the kids' favorite town traditions, Tina, Gene, and Louise decide to try and get rid of the smell themselves.",https://artworks.thetvdb.com/banners/v4/episode/11766163/screencap/69f1587e7870e.jpg,,2026-06-18 18:47:11,,
